"Time","Jadavpur","Ballygunge","Rabindra_Sarobar","Bidhannagar","Rabindra_Bharati","Fort_William","Victoria","Kolkata"
"18-11-2022",101.18,108.12,94.52,88.34,107.66,67.29,106,96.1585714285714
"19-11-2022",68.47,74.63,62.21,69.65,63.64,48.63,59.84,63.8671428571429
"20-11-2022",95.48,94.6,76.29,81.33,88.7,53,87.75,82.45
"21-11-2022",82.27,73.5,64.33,68.14,80.59,48.73,67.03,69.2271428571429
"22-11-2022",95.61,97.92,81.58,89.3,99.17,57.87,93.15,87.8
"23-11-2022",137.12,147.29,109.93,138.81,85.51,74.59,95.85,112.728571428571
"24-11-2022",114.75,122.88,100.64,136.58,90.7,72.07,113.11,107.247142857143
"25-11-2022",128.61,136.21,96.03,123.24,100.38,69.45,118.1,110.288571428571
"26-11-2022",125.43,137.04,97.44,145.08,116.33,73.54,97.26,113.16
"27-11-2022",118.74,133.84,97.06,141.28,111.84,72.57,99.59,110.702857142857
"28-11-2022",120.84,114.47,102.04,115.07,97.08,66.28,131.29,106.724285714286
"29-11-2022",84.18,86.09,72.93,79.96,75.72,52.09,112.56,80.5042857142857
"30-11-2022",91.81,95,72.85,79.25,85.03,48.04,107.82,82.8285714285714
"01-12-2022",98.71,97.62,81.23,84.47,85.83,55.52,118.88,88.8942857142857
"02-12-2022",117.43,130.51,97.29,105.22,104.18,63.51,136.28,107.774285714286
"03-12-2022",137.11,135.04,109.44,127.25,119.28,79.86,168.16,125.162857142857
"04-12-2022",133.39,121.64,99.07,122.62,116.12,69.6,139.04,114.497142857143
"05-12-2022",122.38,124.86,88.08,125,114.77,65.29,133.63,110.572857142857
"06-12-2022",109.39,102.02,83.25,118.87,116.23,58.71,119.01,101.068571428571
"07-12-2022",150.65,143.09,109.95,144.83,134.63,77.59,153.13,130.552857142857
"08-12-2022",145.48,133.89,107.12,139.28,131.14,72.72,147.66,125.327142857143
"09-12-2022",146.25,124.77,98.44,137.61,139.42,68.74,152.27,123.928571428571
"10-12-2022",133.5,117.56,87.21,120.22,135.72,66.27,156.57,116.721428571429
"11-12-2022",131.03,134.09,93.95,142.33,149.09,76.43,165.12,127.434285714286
"12-12-2022",153.2,145.42,104.63,172.61,165.5,78.99,178.39,142.677142857143
"13-12-2022",151.85,170.59,109.08,165.21,170,90.33,200.53,151.084285714286
"14-12-2022",153.41,137.51,97.81,183.75,108.05,81.12,202.52,137.738571428571
"15-12-2022",122.3,125.02,83.58,152.17,88.14,67.6,146.42,112.175714285714
"16-12-2022",98.99,113.67,67.77,120,96.32,63.17,106.72,95.2342857142857
"17-12-2022",128.43,150.19,95.42,144.16,115.53,75.59,141.37,121.527142857143
"18-12-2022",165.95,173.08,119.39,172.59,147.54,87.86,157.23,146.234285714286
"19-12-2022",141.78,156.18,109.75,156.99,129.1,75.64,143.31,130.392857142857
"20-12-2022",154.91,154.09,106.26,169.81,163.46,79.08,149.73,139.62
"21-12-2022",170.88,150.71,118.77,176.96,166.59,94.02,162.18,148.587142857143
"22-12-2022",181.02,142.41,128.01,211.13,153.24,85.38,144.71,149.414285714286
"23-12-2022",155.12,132.09,108.81,138.59,157.65,84.66,134.93,130.264285714286
"24-12-2022",158.6,133.86,113.2,153.09,138.35,91.78,159.44,135.474285714286
"25-12-2022",83.18,73.56,63.07,121.81,82.53,52.54,71.24,78.2757142857143
"26-12-2022",49.09,42.3,37.72,126,50.6,32.87,42.58,54.4514285714286
"27-12-2022",58.33,51.05,42.27,76.66,78.83,38.33,70.84,59.4728571428571
"28-12-2022",107.68,97.11,83.53,125.64,130.98,61.45,123.04,104.204285714286
"29-12-2022",88.73,94.7,72.84,106.9,118.1,57.54,102.07,91.5542857142857
"30-12-2022",127.76,124.45,102.4,148.93,138.44,79.79,137.59,122.765714285714
"31-12-2022",116.97,122.71,97.38,160.27,145.34,80.3,140.6,123.367142857143
