"Time","Kolkata"
"28-07-2022",15.1685714285714
"29-07-2022",17.1342857142857
"30-07-2022",15.3642857142857
"31-07-2022",19.6671428571429
"01-08-2022",23.8114285714286
"02-08-2022",28.1457142857143
"03-08-2022",19.1157142857143
"04-08-2022",12.7142857142857
"05-08-2022",9.46857142857143
"06-08-2022",9.66857142857143
"07-08-2022",9.36428571428571
"08-08-2022",8.11
"09-08-2022",8.01857142857143
"10-08-2022",9.06571428571429
"11-08-2022",10.8414285714286
"12-08-2022",18.6942857142857
"13-08-2022",18.6885714285714
"14-08-2022",8.58714285714286
"15-08-2022",12.2528571428571
"16-08-2022",20.4642857142857
"17-08-2022",30.7571428571429
"18-08-2022",39.7716666666667
"19-08-2022",13.616
"20-08-2022",9.156
"21-08-2022",19.506
"22-08-2022",30.1483333333333
"23-08-2022",22.26
"24-08-2022",14.5983333333333
"25-08-2022",18.1333333333333
"26-08-2022",24.01
"27-08-2022",25.6071428571429
"28-08-2022",17.3842857142857
"29-08-2022",16.3571428571429
"30-08-2022",15.0128571428571
"31-08-2022",11.03
"01-09-2022",9.79428571428571
"02-09-2022",10.7314285714286
"03-09-2022",13.2771428571429
"04-09-2022",27.8685714285714
"05-09-2022",27.1714285714286
"06-09-2022",29.2485714285714
"07-09-2022",25.1657142857143
"08-09-2022",10.3657142857143
"09-09-2022",19.1742857142857
"10-09-2022",10.3014285714286
"11-09-2022",7.54857142857143
"12-09-2022",8.61571428571429
"13-09-2022",10.5066666666667
"14-09-2022",16.2485714285714
"15-09-2022",23.9185714285714
"16-09-2022",20.3485714285714
"17-09-2022",25.2466666666667
"18-09-2022",23.0157142857143
"19-09-2022",14.8985714285714
"20-09-2022",10.6514285714286
"21-09-2022",15.55
"22-09-2022",18.4171428571429
"23-09-2022",22.5
"24-09-2022",21.5471428571429
"25-09-2022",18.8716666666667
"26-09-2022",21.1866666666667
"27-09-2022",27.2183333333333
"28-09-2022",31.5483333333333
"29-09-2022",42.1314285714286
"30-09-2022",41.3557142857143
"01-10-2022",40.8285714285714
"02-10-2022",18.3642857142857
"03-10-2022",15.1328571428571
"04-10-2022",8.38
"05-10-2022",8.78571428571429
"06-10-2022",7.53714285714286
"07-10-2022",11.6971428571429
"08-10-2022",15.8142857142857
"09-10-2022",10.4771428571429
"10-10-2022",9.6
"11-10-2022",9.97833333333333
"12-10-2022",10.3428571428571
"13-10-2022",18.9033333333333
"14-10-2022",30.0316666666667
"15-10-2022",36.6871428571429
"16-10-2022",35.9314285714286
"17-10-2022",45.2928571428571
"18-10-2022",52.1285714285714
"19-10-2022",51.3385714285714
"20-10-2022",54.9014285714286
"21-10-2022",58.3742857142857
"22-10-2022",47.9028571428571
"23-10-2022",40.6314285714286
"24-10-2022",18.3071428571429
"25-10-2022",26.46
"26-10-2022",41.3057142857143
"27-10-2022",62.9571428571429
"28-10-2022",77.62
"29-10-2022",72.0028571428571
"30-10-2022",60.0633333333333
"31-10-2022",52.4033333333333
"01-11-2022",57.3366666666667
"02-11-2022",51.1114285714286
"03-11-2022",62.8871428571429
"04-11-2022",85.1857142857143
"05-11-2022",86.8442857142857
"06-11-2022",71.24
"07-11-2022",74.5028571428571
"08-11-2022",70.9428571428572
"09-11-2022",81.9014285714286
"10-11-2022",68.9314285714286
"11-11-2022",77.2185714285714
"12-11-2022",103.964285714286
"13-11-2022",93.2071428571429
"14-11-2022",95.1357142857143
"15-11-2022",99.4042857142857
"16-11-2022",109.123333333333
"17-11-2022",123.917142857143
"18-11-2022",96.1585714285714
"19-11-2022",63.8671428571429
"20-11-2022",82.45
"21-11-2022",69.2271428571429
"22-11-2022",87.8
"23-11-2022",112.728571428571
"24-11-2022",107.247142857143
"25-11-2022",110.288571428571
"26-11-2022",113.16
"27-11-2022",110.702857142857
"28-11-2022",106.724285714286
"29-11-2022",80.5042857142857
"30-11-2022",82.8285714285714
"01-12-2022",88.8942857142857
"02-12-2022",107.774285714286
"03-12-2022",125.162857142857
"04-12-2022",114.497142857143
"05-12-2022",110.572857142857
"06-12-2022",101.068571428571
"07-12-2022",130.552857142857
"08-12-2022",125.327142857143
"09-12-2022",123.928571428571
"10-12-2022",116.721428571429
"11-12-2022",127.434285714286
"12-12-2022",142.677142857143
"13-12-2022",151.084285714286
"14-12-2022",137.738571428571
"15-12-2022",112.175714285714
"16-12-2022",95.2342857142857
"17-12-2022",121.527142857143
"18-12-2022",146.234285714286
"19-12-2022",130.392857142857
"20-12-2022",139.62
"21-12-2022",148.587142857143
"22-12-2022",149.414285714286
"23-12-2022",130.264285714286
"24-12-2022",135.474285714286
"25-12-2022",78.2757142857143
"26-12-2022",54.4514285714286
"27-12-2022",59.4728571428571
"28-12-2022",104.204285714286
"29-12-2022",91.5542857142857
"30-12-2022",122.765714285714
"31-12-2022",123.367142857143
"01-01-2023",111.793402785714
"02-01-2023",90.94535343
"03-01-2023",113.415542022857
"04-01-2023",90.6463983628571
"05-01-2023",106.877034435714
"06-01-2023",104.806171624286
"07-01-2023",133.6691518
"08-01-2023",135.585907757143
"09-01-2023",123.138054647143
"10-01-2023",103.997302281429
"11-01-2023",131.742983828571
"12-01-2023",115.217316681429
"13-01-2023",96.3633004042857
"14-01-2023",58.1355257928571
"15-01-2023",79.5105406728571
"16-01-2023",79.6035399385714
"17-01-2023",82.9646847985714
"18-01-2023",89.8221096342857
"19-01-2023",98.9727076814286
"20-01-2023",122.183832384286
"21-01-2023",150.651026785714
"22-01-2023",132.57664187
"23-01-2023",102.834990081429
"24-01-2023",103.714565057143
"25-01-2023",105.720706837143
"26-01-2023",80.9337152771429
"27-01-2023",80.40910572
"28-01-2023",72.5616220228571
"29-01-2023",67.1677033728571
"30-01-2023",80.7381845185714
"31-01-2023",106.703453305714
"01-02-2023",64.5507735357143
"02-02-2023",52.7425942471429
"03-02-2023",70.5294601628571
"04-02-2023",91.47655258
"05-02-2023",71.1525332114286
"06-02-2023",77.22473909
"07-02-2023",52.9777692742857
"08-02-2023",44.47719246
"09-02-2023",63.0021279757143
"10-02-2023",84.1788541571429
"11-02-2023",63.4247966271429
"12-02-2023",51.606875
"13-02-2023",47.7440146214286
"14-02-2023",71.3362959957143
"15-02-2023",92.3369435842857
"16-02-2023",93.3191468242857
"17-02-2023",61.8430997471429
"18-02-2023",52.8599178
"19-02-2023",44.7587797614286
"20-02-2023",36.3720550171429
"21-02-2023",43.3584247428571
"22-02-2023",41.7030848871429
"23-02-2023",35.7901330257143
"24-02-2023",45.0073137442857
"25-02-2023",58.8146568357143
"26-02-2023",70.5217113085714
"27-02-2023",53.0447697671429
"28-02-2023",53.7597125171429
"01-03-2023",52.2463198942857
"02-03-2023",48.8164494514286
"03-03-2023",59.5195163971429
"04-03-2023",66.3328273814286
"05-03-2023",64.6232787714286
"06-03-2023",55.9294832628571
"07-03-2023",51.9586557542857
"08-03-2023",55.8075270557143
"09-03-2023",54.8681217657143
"10-03-2023",71.7211040257143
"11-03-2023",52.5423460128571
"12-03-2023",67.4267509914286
"13-03-2023",67.76775433
"14-03-2023",51.7687618628571
"15-03-2023",45.6691049842857
"16-03-2023",37.4824113042857
"17-03-2023",43.1044885433333
"18-03-2023",65.3512139166667
"19-03-2023",19.08763802
"20-03-2023",13.6828095016667
"21-03-2023",24.9184432866667
"22-03-2023",39.8305555566667
"23-03-2023",28.6122764214286
"24-03-2023",32.2119021742857
"25-03-2023",22.9643896671429
"26-03-2023",22.1081398814286
"27-03-2023",37.6400120785714
"28-03-2023",38.7530704371429
"29-03-2023",21.4201900328571
"30-03-2023",19.5345289228571
"31-03-2023",28.13344246
"01-04-2023",21.2711160714286
"02-04-2023",23.1699057557143
"03-04-2023",26.4526984128571
"04-04-2023",23.2872795885714
"05-04-2023",29.7461111128571
"06-04-2023",50.7815899271429
"07-04-2023",53.7602818371429
"08-04-2023",51.9332433385714
"09-04-2023",45.96099537
"10-04-2023",52.5184517085714
"11-04-2023",59.4168105157143
"12-04-2023",55.29150923
"13-04-2023",58.9841964285714
"14-04-2023",55.8286115442857
"15-04-2023",58.0145725114286
"16-04-2023",50.1348544985714
"17-04-2023",48.5249803742857
"18-04-2023",45.9779758942857
"19-04-2023",36.62174603
"20-04-2023",43.6595906985714
"21-04-2023",49.0437116114286
"22-04-2023",50.5750942442857
"23-04-2023",25.1307886914286
"24-04-2023",26.0089827628571
"25-04-2023",39.2040694014286
"26-04-2023",38.52753681
"27-04-2023",26.8917293657143
"28-04-2023",30.1485537442857
"29-04-2023",27.1937053571429
"30-04-2023",24.0657175916667
"01-05-2023",26.1372916666667
"02-05-2023",26.0343817842857
"03-05-2023",25.6460532383333
"04-05-2023",18.1488846803333
"05-05-2023",21.24949568
"06-05-2023",35.4967842057143
"07-05-2023",34.7680650257143
"08-05-2023",35.5972630414286
"09-05-2023",42.4141692557143
"10-05-2023",34.9696031742857
"11-05-2023",25.6651596328571
"12-05-2023",24.8114443142857
"13-05-2023",23.2713598342857
"14-05-2023",30.3895982142857
"15-05-2023",27.6955118128571
"16-05-2023",28.9178589457143
"17-05-2023",25.1292361114286
"18-05-2023",18.0569752828571
"19-05-2023",24.8277876971429
"20-05-2023",24.7770658642857
"21-05-2023",29.4147420642857
"22-05-2023",23.0422553371429
"23-05-2023",28.7773074485714
"24-05-2023",20.7089744014286
"25-05-2023",20.6635836428571
"26-05-2023",15.0758203628571
"27-05-2023",24.2957298757143
"28-05-2023",24.0616354814286
"29-05-2023",36.16039963
"30-05-2023",36.5497914514286
"31-05-2023",31.6539024742857
"01-06-2023",39.3153613971429
"02-06-2023",41.4270675885714
"03-06-2023",39.6695872157143
"04-06-2023",36.2390922628571
"05-06-2023",33.5573855957143
"06-06-2023",34.7221151542857
"07-06-2023",38.0274509071429
"08-06-2023",34.9556102771429
"09-06-2023",25.9611408714286
"10-06-2023",29.2600297628571
"11-06-2023",25.0050347228571
"12-06-2023",26.4078456357143
"13-06-2023",27.4031601728571
"14-06-2023",28.59839566
"15-06-2023",27.7998101542857
"16-06-2023",26.22078869
"17-06-2023",24.27622218
"18-06-2023",22.4732142871429
"19-06-2023",19.9753049585714
"20-06-2023",21.3118609828571
"21-06-2023",16.9265449114286
"22-06-2023",16.4348339357143
"23-06-2023",12.0185157474286
"24-06-2023",11.3960367068571
"25-06-2023",8.873413149
"26-06-2023",9.63397666642857
"27-06-2023",8.08046005457143
"28-06-2023",9.702738094
"29-06-2023",13.8410479777143
"30-06-2023",16.882572681
"01-07-2023",15.2904811528571
"02-07-2023",17.4272817468571
"03-07-2023",16.6438688528571
"04-07-2023",12.8720753218571
"05-07-2023",9.44897537128571
"06-07-2023",9.53272019457143
"07-07-2023",10.4756989341429
"08-07-2023",10.4386782657143
"09-07-2023",16.3773214285714
"10-07-2023",16.7129099257143
"11-07-2023",13.6805979414286
"12-07-2023",11.7034292315714
"13-07-2023",11.7118907447143
"14-07-2023",16.6349255942857
"15-07-2023",13.8586842376667
"16-07-2023",12.1739641213333
"17-07-2023",11.2398215155
"18-07-2023",13.2448225705
"19-07-2023",10.6767317191429
"20-07-2023",10.4434338922857
"21-07-2023",10.5844990081429
"22-07-2023",10.5250892851429
"23-07-2023",10.1018849215714
"24-07-2023",11.3732815347143
"25-07-2023",10.7678958655714
"26-07-2023",10.4625851567143
"27-07-2023",11.3789077381429
"28-07-2023",12.528620535
"29-07-2023",12.7613373301667
"30-07-2023",13.031694446
"31-07-2023",19.326716376
"01-08-2023",15.4922516833333
"02-08-2023",10.4935153628333
"03-08-2023",17.1737397328571
"04-08-2023",19.0600049614286
"05-08-2023",21.0370684514286
"06-08-2023",22.4100347257143
"07-08-2023",22.2039608457143
"08-08-2023",26.9787914157143
"09-08-2023",35.9726785714286
"10-08-2023",44.1773774071429
"11-08-2023",32.73861909
"12-08-2023",28.4724007942857
"13-08-2023",24.0523809528571
"14-08-2023",34.0032306757143
"15-08-2023",37.6799156757143
"16-08-2023",32.2218794114286
"17-08-2023",26.9476842371429
"18-08-2023",15.39768659
"19-08-2023",12.0366986851429
"20-08-2023",21.1319345242857
"21-08-2023",18.7625659628571
"22-08-2023",24.18391369
"23-08-2023",22.25977859
"24-08-2023",19.2401934514286
"25-08-2023",21.77235615
"26-08-2023",26.8553323428571
"27-08-2023",40.87201324
"28-08-2023",57.9269235242857
"29-08-2023",65.2618087842857
"30-08-2023",65.1840660457143
"31-08-2023",56.3025385028571
"01-09-2023",53.6028832957143
"02-09-2023",42.6012914071429
"03-09-2023",29.7280347214286
"04-09-2023",16.9839283571429
"05-09-2023",13.3526177542857
"06-09-2023",10.0896428568571
"07-09-2023",10.1017708338571
"08-09-2023",12.0544504828571
"09-09-2023",13.9819593257143
"10-09-2023",16.9023710314286
"11-09-2023",16.8425638685714
"12-09-2023",17.0986227571429
"13-09-2023",15.0016276325714
"14-09-2023",11.1206727794286
"15-09-2023",14.3924454371429
"16-09-2023",16.09593254
"17-09-2023",16.7525644842857
"18-09-2023",17.3553025785714
"19-09-2023",10.4960921724286
"20-09-2023",12.4972144781429
"21-09-2023",15.1388594224286
"22-09-2023",15.4105009924286
"23-09-2023",14.3692609128571
"24-09-2023",16.7536309528571
"25-09-2023",17.6263104257143
"26-09-2023",16.1937385685714
"27-09-2023",18.9060030628571
"28-09-2023",29.9769972557143
"29-09-2023",45.1263095242857
"30-09-2023",19.35220914
"01-10-2023",12.6712274524286
"02-10-2023",15.2369146828571
"03-10-2023",11.5610615084286
"04-10-2023",13.5403096971429
"05-10-2023",27.0623859128571
"06-10-2023",27.1869051357143
"07-10-2023",37.2574046757143
"08-10-2023",41.6138194442857
"09-10-2023",50.25148184
"10-10-2023",60.8979570614286
"11-10-2023",69.0027033728571
"12-10-2023",76.0194240142857
"13-10-2023",62.22499504
"14-10-2023",61.44064484
"15-10-2023",60.6489880942857
"16-10-2023",72.5555406757143
"17-10-2023",84.6098166885714
"18-10-2023",72.55006268
"19-10-2023",49.98629834
"20-10-2023",44.2443452385714
"21-10-2023",45.7491418657143
"22-10-2023",41.1321577371429
"23-10-2023",33.6470535714286
"24-10-2023",15.0076636914286
"25-10-2023",32.1602876985714
"26-10-2023",49.55347434
"27-10-2023",62.01232242
"28-10-2023",76.6227132942857
"29-10-2023",72.3179067457143
"30-10-2023",66.3159930557143
"31-10-2023",61.0953315871429
"01-11-2023",58.16113613
"02-11-2023",63.1197617757143
"03-11-2023",83.060781245
"04-11-2023",52.2772571983333
"05-11-2023",70.9364467583333
"06-11-2023",74.2129278757143
"07-11-2023",92.5012049014286
"08-11-2023",100.546613408571
"09-11-2023",117.663291912857
"10-11-2023",131.711333614286
"11-11-2023",126.207327257143
"12-11-2023",119.983804562857
"13-11-2023",107.111727985714
"14-11-2023",60.7334137771429
"15-11-2023",48.1866170657143
"16-11-2023",41.1683102771429
"17-11-2023",16.4646726185714
"18-11-2023",21.27404762
"19-11-2023",36.4124001457143
"20-11-2023",48.0376704542857
"21-11-2023",72.4061119728571
"22-11-2023",99.3713936885714
"23-11-2023",119.550502291429
"24-11-2023",117.494740311429
"25-11-2023",90.6341170657143
"26-11-2023",65.2150396857143
"27-11-2023",78.96873161
"28-11-2023",66.0652536228571
"29-11-2023",86.3868551542857
"30-11-2023",88.83386448
"01-12-2023",43.8537810557143
"02-12-2023",59.4412896828571
"03-12-2023",92.1459226171429
"04-12-2023",79.4140945742857
"05-12-2023",51.5046457728571
"06-12-2023",42.663256175
"07-12-2023",24.9215861557143
"08-12-2023",21.427626835
"09-12-2023",58.3168518533333
"10-12-2023",84.0049942133333
"11-12-2023",78.0618468933333
"12-12-2023",89.0628729214286
"13-12-2023",90.9954257342857
"14-12-2023",96.64151656
"15-12-2023",110.225119898571
"16-12-2023",110.646340598571
"17-12-2023",110.138690474286
"18-12-2023",110.651436268571
"19-12-2023",98.1257971942857
"20-12-2023",89.1287852042857
"21-12-2023",76.3096346628571
"22-12-2023",92.5404304414286
"23-12-2023",93.2922966228571
"24-12-2023",81.3916418657143
"25-12-2023",96.6625297657143
"26-12-2023",95.0220949971429
"27-12-2023",92.7033301842857
"28-12-2023",93.47262184
"29-12-2023",86.7919394885714
"30-12-2023",81.82624202
"31-12-2023",77.6073313514286
"01-01-2024",81.03
"02-01-2024",79.2414285714286
"03-01-2024",70.1014285714286
"04-01-2024",91
"05-01-2024",107.764285714286
"06-01-2024",98.5228571428571
"07-01-2024",107.828571428571
"08-01-2024",115.434285714286
"09-01-2024",99.1971428571429
"10-01-2024",108.055714285714
"11-01-2024",103.15
"12-01-2024",96.2
"13-01-2024",110.141428571429
"14-01-2024",134.545714285714
"15-01-2024",122.77
"16-01-2024",106.044285714286
"17-01-2024",90.0514285714286
"18-01-2024",92.2785714285714
"19-01-2024",84.2942857142857
"20-01-2024",109.097142857143
"21-01-2024",128.455714285714
"22-01-2024",109.344285714286
"23-01-2024",108.317142857143
"24-01-2024",108.274285714286
"25-01-2024",98.7142857142857
"26-01-2024",114.728571428571
"27-01-2024",87.9814285714286
"28-01-2024",99.3571428571429
"29-01-2024",95.5757142857143
"30-01-2024",72.1871428571429
"31-01-2024",59.4814285714286
"01-02-2024",59.51
"02-02-2024",75.1371428571429
"03-02-2024",67.1457142857143
"04-02-2024",78.1328571428571
"05-02-2024",76.7014285714286
"06-02-2024",69.7733333333333
"07-02-2024",63.8857142857143
"08-02-2024",56.45
"09-02-2024",54.6542857142857
"10-02-2024",76.8842857142857
"11-02-2024",92.4857142857143
"12-02-2024",106.835714285714
"13-02-2024",103.948571428571
"14-02-2024",86.4171428571429
"15-02-2024",88.5642857142857
"16-02-2024",79
"17-02-2024",88.7228571428571
"18-02-2024",75.0757142857143
"19-02-2024",48.9257142857143
"20-02-2024",44.2228571428571
"21-02-2024",45.25
"22-02-2024",63.5657142857143
"23-02-2024",44.6342857142857
"24-02-2024",52.9114285714286
"25-02-2024",44.14
"26-02-2024",48.24
"27-02-2024",62.4485714285714
"28-02-2024",63.51
"29-02-2024",68.16
"01-03-2024",65.0614285714286
"02-03-2024",74.2585714285714
"03-03-2024",60.2957142857143
"04-03-2024",60.4285714285714
"05-03-2024",51.1885714285714
"06-03-2024",51.0085714285714
"07-03-2024",62.5783333333333
"08-03-2024",59.22
"09-03-2024",65.1316666666667
"10-03-2024",63.835
"11-03-2024",66.1283333333333
"12-03-2024",49.5242857142857
"13-03-2024",34.4828571428571
"14-03-2024",35.2785714285714
"15-03-2024",38.4457142857143
"16-03-2024",35.7171428571429
"17-03-2024",34.1266666666667
"18-03-2024",49.6914285714286
"19-03-2024",41.7985714285714
"20-03-2024",18.51
"21-03-2024",25.4
"22-03-2024",46.4614285714286
"23-03-2024",45.0085714285714
"24-03-2024",26.5671428571429
"25-03-2024",25.6816666666667
"26-03-2024",22.46
"27-03-2024",29.9285714285714
"28-03-2024",35.2542857142857
"29-03-2024",35.1657142857143
"30-03-2024",29.96
"31-03-2024",31.3142857142857
"01-04-2024",43.6757142857143
"02-04-2024",46.2014285714286
"03-04-2024",40.9485714285714
"04-04-2024",32.6514285714286
"05-04-2024",39.3585714285714
"06-04-2024",41.6128571428571
"07-04-2024",33.2971428571429
"08-04-2024",33.26
"09-04-2024",39.0985714285714
"10-04-2024",62.2842857142857
"11-04-2024",67.4628571428571
"12-04-2024",43.2414285714286
"13-04-2024",47.96
"14-04-2024",42.0785714285714
"15-04-2024",41.5228571428571
"16-04-2024",35.5185714285714
"17-04-2024",44.8028571428571
"18-04-2024",39.5028571428571
"19-04-2024",41.6785714285714
"20-04-2024",32.77
"21-04-2024",31.4557142857143
"22-04-2024",43.5742857142857
"23-04-2024",40.0528571428571
"24-04-2024",40.9128571428571
"25-04-2024",40.7685714285714
"26-04-2024",33.11
"27-04-2024",30.31
"28-04-2024",31.73
"29-04-2024",42.5871428571429
"30-04-2024",37.9914285714286
"01-05-2024",41.38
"02-05-2024",32.4585714285714
"03-05-2024",32.2628571428571
"04-05-2024",26.0242857142857
"05-05-2024",23.2428571428571
"06-05-2024",18.9057142857143
"07-05-2024",14.1171428571429
"08-05-2024",11.5785714285714
"09-05-2024",15.0171428571429
"10-05-2024",17.7857142857143
"11-05-2024",16.7928571428571
"12-05-2024",22.6242857142857
"13-05-2024",24.1428571428571
"14-05-2024",23.9642857142857
"15-05-2024",19.7985714285714
"16-05-2024",18.1714285714286
"17-05-2024",15.7742857142857
"18-05-2024",24.0285714285714
"19-05-2024",21.8757142857143
"20-05-2024",10.63
"21-05-2024",17.7371428571429
"22-05-2024",13.0571428571429
"23-05-2024",16.1614285714286
"24-05-2024",17.0557142857143
"25-05-2024",18.5771428571429
"26-05-2024",8.74142857142857
"27-05-2024",7.995
"28-05-2024",26.1728571428571
"29-05-2024",32.6042857142857
"30-05-2024",28.3357142857143
"31-05-2024",22.3785714285714
"01-06-2024",22.5342857142857
"02-06-2024",21.6157142857143
"03-06-2024",20.96
"04-06-2024",23.2857142857143
"05-06-2024",29.5728571428571
"06-06-2024",36.2514285714286
"07-06-2024",32.1442857142857
"08-06-2024",26.6914285714286
"09-06-2024",27.3971428571429
"10-06-2024",27.1071428571429
"11-06-2024",18.6871428571429
"12-06-2024",20.8483333333333
"13-06-2024",22.925
"14-06-2024",31.8728571428571
"15-06-2024",28.0257142857143
"16-06-2024",23.9614285714286
"17-06-2024",24.7971428571429
"18-06-2024",27.3414285714286
"19-06-2024",27.13
"20-06-2024",18.84
"21-06-2024",22.9814285714286
"22-06-2024",15.7528571428571
"23-06-2024",12.6928571428571
