Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,91.48854166666666,144.02812500000002,4.044444444444444,11.081597222222221,15.120486111111111,11.20173611111111,9.014583333333333,0.6782291666666667,46.75843750000001,4.862326388888889,1.4179513888888888,,,1.11,0.28,20.517465277777777,94.32940972222222,1.0972569444444444,106.28197916666666,0.0,0.0,57.942361111111104,1015.6541666666667,0.026979166666666665
2023-01-02,76.64239130434783,120.09891304347826,7.117391304347826,14.177898550724636,21.295289855072465,12.93876811594203,6.270833333333334,0.7364583333333333,36.397395833333334,6.9993181818181816,1.9426136363636362,,,1.11,0.28,20.084131944444444,85.1184375,0.8341666666666666,133.3348263888889,0.0,0.0,60.67777777777778,1016.4295138888889,0.028298611111111108
2023-01-03,92.3875,149.87569444444446,4.087878787878788,15.427651515151513,19.516666666666666,12.474242424242425,6.521527777777778,0.9284374999999999,28.060833333333335,7.371354166666666,1.7906250000000001,,,1.11,1.1640277777777779,17.914270833333333,95.61333333333333,0.7372916666666667,115.37239583333333,0.0,0.0,63.60347222222222,1016.6979166666666,0.026041666666666668
2023-01-04,75.04583333333333,126.41458333333333,3.2760416666666665,15.895138888888889,19.164236111111112,12.281944444444443,8.238541666666666,0.6380208333333334,29.424270833333335,5.4965972222222215,1.6054166666666667,,,1.11,1.9378819444444444,17.210763888888888,92.69774305555556,0.8113541666666667,90.14770833333334,0.0,0.0,66.1517361111111,1016.7368055555556,0.026423611111111106
2023-01-05,87.40208333333334,144.23506944444443,2.09375,7.253819444444445,9.344444444444445,7.070486111111111,11.683333333333332,0.7254513888888888,33.78211805555556,4.0777777777777775,1.584826388888889,,,1.45125,2.0211111111111113,17.0503125,88.5670138888889,0.6431250000000001,150.05760416666666,0.0,0.0,68.48541666666667,1017.3538194444444,0.027604166666666666
2023-01-06,82.7545138888889,137.359375,5.298550724637681,12.673913043478262,17.970289855072462,10.906884057971014,8.686742424242423,0.6336111111111111,29.523043478260867,4.191458333333333,1.4655555555555555,,,1.3624652777777777,2.0087152777777777,16.654687499999998,83.50142361111111,0.9082638888888889,207.176875,0.0,0.0,72.1673611111111,1016.8770833333333,0.03
2023-01-07,104.8795138888889,167.9,5.1663194444444445,16.780555555555555,21.940972222222225,13.360069444444443,7.581944444444445,0.8729861111111111,37.58680555555556,5.922395833333333,1.514201388888889,,,1.605173611111111,1.8197916666666665,16.368437500000002,84.96902777777778,0.7714236111111111,204.96253472222222,0.0,0.0,69.86354166666666,1014.8562499999999,0.0234375
2023-01-08,110.41180555555555,169.72118055555555,6.477777777777778,17.510069444444444,23.973958333333332,14.214930555555556,9.196527777777778,0.9773263888888889,41.52736111111111,5.071979166666667,1.5201041666666668,,,1.7872569444444444,2.0982986111111113,17.565,82.75548611111111,0.6983333333333334,164.73663194444444,0.0,0.0,69.80624999999999,1014.1371527777778,0.023680555555555555
2023-01-09,98.91014492753624,150.9623188405797,9.055072463768115,20.54021739130435,29.58659420289855,13.836231884057971,13.16123188405797,1.0130208333333333,33.905902777777776,5.117777777777778,3.241388888888889,,,3.2505555555555556,3.6472222222222226,19.11548611111111,82.1348611111111,0.5291666666666667,191.73260416666668,0.0,0.0,68.61493055555556,1013.8979166666667,0.02711805555555555
2023-01-10,79.37916666666666,137.70902777777778,40.26354166666667,17.815,49.685069444444444,15.163541666666667,12.933333333333332,1.503263888888889,35.57805555555556,9.247261904761904,3.3866666666666667,,,5.948511904761905,5.336845238095238,18.965729166666666,67.35954861111111,0.2053125,195.72076388888888,0.0,0.0,68.41805555555555,1013.7541666666666,0.027430555555555555
