Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-08-02,7.976041666666666,14.196527777777776,7.312152777777778,13.499305555555557,20.81701388888889,22.17329861111111,5.557534722222222,0.27499999999999997,29.571944444444444,1.5636805555555557,1.7452430555555554,,,0.9005902777777778,0.7612152777777778,28.040347222222223,99.45687500000001,2.1797569444444442,151.80069444444445,0.46458333333333335,0.46458333333333335,107.22708333333333,989.6430555555556,-0.0646875
2023-08-03,11.266666666666666,30.161458333333332,13.348611111111111,14.697916666666666,28.04444444444444,27.217812499999997,6.0051041666666665,0.285,30.209895833333334,1.5309375,1.7798958333333335,,,0.8951041666666667,0.7701736111111112,29.552291666666665,99.40791666666667,0.9515972222222223,147.33329861111113,0.008333333333333333,0.008333333333333333,197.45069444444445,994.6993055555555,0.003333333333333325
2023-08-04,16.909722222222225,42.846875000000004,10.714583333333332,17.834375,28.55173611111111,25.866979166666667,7.271284722222222,0.2953472222222222,34.379131944444445,1.5821180555555554,1.7640624999999999,,,0.8981944444444444,0.7574652777777778,30.525625,95.66944444444444,0.6880208333333333,155.4465277777778,0.0,0.0,158.51631944444446,998.3541666666666,0.006006944444444437
2023-08-05,21.138194444444444,43.807291666666664,12.207291666666668,16.777083333333334,28.975694444444443,25.993402777777778,5.1582638888888885,0.31930555555555556,36.288090277777776,1.5111805555555555,1.7761805555555554,,,0.8908680555555555,0.7475347222222223,29.9915625,99.288125,0.5429166666666666,195.57868055555556,0.0,0.0,131.12118055555555,999.432638888889,0.012638888888888887
2023-08-06,26.58263888888889,43.16493055555555,14.50763888888889,15.106250000000001,29.612847222222225,27.47899305555556,5.423680555555555,0.36013888888888884,24.66465277777778,1.522638888888889,1.8032291666666669,,,0.8971527777777778,0.7569791666666666,27.651145833333334,99.45937500000001,0.6203819444444444,238.90979166666668,0.14375000000000002,0.14375000000000002,91.22361111111111,997.2218750000001,0.02875
2023-08-07,26.308333333333334,43.231249999999996,16.818055555555556,18.016666666666666,34.85104166666667,28.23427083333333,4.6817013888888885,0.3637847222222222,20.673368055555557,1.5534375,1.7684722222222222,,,0.9038194444444444,0.7875,27.073680555555555,99.45041666666667,1.0106597222222222,298.74364583333335,0.20902777777777778,0.20833333333333334,138.63090277777778,994.9104166666666,0.03145833333333333
2023-08-08,31.496014492753623,56.62065217391305,14.589236111111111,20.747569444444444,35.34548611111111,25.90388888888889,4.9017753623188405,0.41250000000000003,23.260615942028984,1.5277083333333332,1.778923611111111,,,0.8890972222222223,0.7586458333333334,27.3828125,99.45552083333332,0.9928819444444444,284.8805208333333,0.06180555555555556,0.06041666666666667,164.37083333333334,997.0309027777777,0.0409375
2023-08-09,40.878125000000004,96.61145833333335,19.89090909090909,25.150757575757577,45.02424242424242,39.76859848484849,4.0235763888888885,0.36013888888888884,20.883055555555554,1.5330208333333333,1.7902777777777779,,,0.8894097222222223,0.7678124999999999,28.940763888888892,98.94833333333332,0.605,233.95020833333334,0.049999999999999996,0.049999999999999996,144.8607638888889,999.7527777777777,0.04125
2023-08-10,48.256944444444436,110.48923611111111,11.947916666666666,27.751388888888886,39.696875,37.37791666666667,3.5267013888888887,0.3582608695652174,21.274791666666665,1.543611111111111,1.8067708333333332,,,0.889548611111111,0.7637847222222223,28.76173611111111,99.45371527777779,0.5786458333333333,216.43045138888888,0.008333333333333333,0.008333333333333333,106.82881944444445,1001.1708333333332,0.04361111111111111
2023-08-11,39.27717391304348,72.74746376811594,6.5625,17.545833333333334,24.096527777777776,28.703159722222225,4.45481884057971,0.23756944444444442,38.29017361111111,1.6728472222222222,1.8829861111111112,,,0.9024652777777779,0.755451388888889,28.461006944444446,99.29677083333333,0.6609027777777777,243.51243055555554,0.04583333333333334,0.04583333333333334,146.23055555555555,1000.3809027777778,0.034548611111111106
2023-08-12,35.689930555555556,60.823263888888896,14.346874999999999,22.108680555555555,36.45972222222222,37.06336805555556,5.110173611111111,0.25145833333333334,25.12107638888889,1.9974305555555556,2.247916666666667,,,0.9005208333333333,0.7595138888888888,28.144270833333334,99.44364583333333,0.5360069444444444,216.27812500000002,0.06458333333333334,0.06458333333333334,132.64444444444445,999.1072916666667,0.03333333333333335
2023-08-13,29.15138888888889,55.39201388888889,15.880555555555555,20.311458333333334,36.19409722222222,39.40649305555556,4.925659722222222,0.17927083333333335,29.215902777777774,2.008923611111111,2.2137847222222224,,,0.8857638888888889,0.7597222222222223,28.070520833333333,99.45437499999998,0.6577777777777778,230.22739583333336,0.004166666666666667,0.004166666666666667,111.38229166666666,999.8902777777779,0.035729166666666666
2023-08-14,37.08576388888889,75.16458333333334,18.04722222222222,23.598958333333332,41.641666666666666,43.512708333333336,4.2752083333333335,0.16180555555555556,36.4975,2.1059027777777777,2.264097222222222,,,0.8790972222222222,0.7606597222222221,29.635659722222226,93.98711805555554,0.6013194444444444,236.12395833333335,0.0,0.0,180.68055555555554,1000.6652777777778,0.032743055555555546
